,gridCell.minX,gridCell.minY,gridCell.size,statistics.DebrisMaskArea,statistics.GlacierMaskArea,statistics.afterGlacierMask,statistics.meanElevationDifference,statistics.pointsWithinDebrisMask,statistics.result_avgX,statistics.result_avgY,statistics.result_count_2010,statistics.result_count_2011,statistics.result_count_2012,statistics.result_count_2013,statistics.result_count_2014,statistics.result_count_2015,statistics.result_count_2016,statistics.result_count_2017,statistics.result_count_2018,statistics.result_count_2019,statistics.result_offsetX,statistics.result_offsetY,statistics.result_refDifference_2010,statistics.result_refDifference_2011,statistics.result_refDifference_2012,statistics.result_refDifference_2013,statistics.result_refDifference_2014,statistics.result_refDifference_2015,statistics.result_refDifference_2016,statistics.result_refDifference_2017,statistics.result_refDifference_2018,statistics.result_refDifference_2019,statistics.result_total,statistics.tdx2_filtered,statistics.tdx_filtered,timeseries.dates,timeseries.averages
213,800000,0,100000,0.4690742788973199,37.31147535310381,249,-19.62385475785935,0,880095.9948967552,26253.555837237203,0,61,12,25,27,22,62,32,8,0,30095.994896755205,-823746.4441627628,0.0,-2.52555617262603,-12.37710643441786,-36.47289546974164,-14.22892572540035,-2.762066873705449,-29.048166333582436,-36.07420732043809,-33.95322893459695,0.0,249,1254353.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, 5.404425037690696, -8.82289419258343, nan, nan, -0.6666729087152135, -35.79797348582315, nan, nan, 2.7506234660659175, nan, -58.53612487113338, nan, -1.167391756681614, -18.80046261445191, nan, nan, nan, -2.762066873705449, -30.329122812528777, nan, 0.07865426547982679, -36.18065548857862, -5.5998161034329526, nan, -66.91157359977842, -73.07870209966535, nan, nan, nan, -33.95322893459695, nan]"
214,800000,200000,100000,0.08098038066045235,17.936754616284546,246,-31.50149096450676,0,889277.8743293924,276502.4134883838,14,2,35,43,13,24,39,60,16,0,39277.87432939245,-573497.5865116161,-52.13331924836991,-38.05552197720408,-27.38643786750368,-31.831862164113602,-10.389202636056465,-28.50999538170284,-68.47359306030634,0.010408603214136747,-70.43429555180381,0.0,246,5113781.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-52.13331924836991, -38.05552197720408, nan, nan, nan, -44.66016915545435, 15.797890352372997, nan, nan, -29.801832856592174, -4.560288840853131, nan, -61.75808919720979, nan, -10.389202636056465, nan, -45.37714581684186, nan, nan, -16.46203078517497, -49.917489767732796, -66.0785044313489, -98.04477061334546, nan, -19.301903282562716, -33.032118557232934, 10.761402574393218, nan, -70.43429555180381, nan, nan, nan, nan]"
215,800000,300000,100000,0.11607342074114806,27.99444206119838,195,-20.365263424834932,1,888591.8737659069,367632.18981869024,0,28,19,31,28,47,10,22,10,0,38591.8737659069,-482367.81018130976,0.0,-7.292586267861354,-78.86203869505842,4.2556006070171275,-2.213446356454207,-16.796423032829402,-6.737776508746447,-34.27765590374144,-72.76842604606391,0.0,195,9535766.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, nan, -7.292586267861354, nan, nan, -78.86203869505842, nan, -57.5700354927294, -14.56856845240327, nan, 21.919269435201063, -4.925153664411785, nan, 0.33912470510001813, -35.39687015665913, nan, -28.71360544818915, -17.528519359858365, nan, -8.781604118636146, nan, nan, nan, -6.737776508746447, -38.16564567504179, -32.05594746299838, nan, nan, nan, nan, -72.76842604606391, nan]"
216,800000,400000,100000,0.1817634755433189,50.95442059032873,110,-7.841031323708004,0,871659.5600695394,409590.395377385,0,7,19,10,0,2,32,13,27,0,21659.56006953935,-440409.604622615,0.0,5.864238855603746,16.139595095951,-47.58163761326032,0.0,-4.4574120597799265,1.656765574413356,-7.579167463634733,-25.1841313156292,0.0,110,6810125.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, nan, 5.864238855603746, nan, nan, nan, nan, 16.139595095951, nan, nan, -47.58163761326032, nan, nan, nan, nan, nan, nan, nan, -4.4574120597799265, nan, nan, -1.7293044406325992, 25.359255679735043, nan, nan, -7.579167463634733, nan, nan, nan, -27.70828454133414, 6.367784005682552, nan]"
217,900000,-800000,100000,1.33476291848697,15.944392467927797,21,-49.84391675147626,4,934501.5839233381,-706587.874251056,0,5,0,10,0,0,0,6,0,0,-15498.416076661902,-1656587.874251056,0.0,-61.93051459114249,0.0,-61.05923804029462,0.0,0.0,0.0,-21.079549737057125,0.0,0.0,21,36988.0,,,
218,900000,-700000,100000,119.30047758570282,472.98454969521947,4108,-10.174991084574476,3635,952972.8868886025,-642037.60250461,25,316,754,996,238,566,375,309,439,90,2972.8868886025157,-1592037.60250461,-16.023851022634588,-6.1704998969893134,-4.980335510795057,-3.6518752587157666,-10.529500470292328,-12.327736722906728,-15.207927998126628,-26.42208411149544,-9.82923443707876,-48.77774883194604,4108,115270.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-32.152693342488995, -8.903155279164643, -4.157723127484223, -2.6610853481109285, -8.953488116629615, -16.111306982213986, -1.5604871385615853, -3.526250927549362, -18.04152793618325, -3.999473217095362, -2.245435983137173, -26.354365995435053, -0.4030835241828754, -6.89683364521993, -4.533440169640811, -18.672964992575764, -25.202630061535313, -12.361180837140664, -10.222458359314976, -12.097511259503724, -13.921269118241552, -16.687890068407608, -10.036105839465375, -4.447026269985514, -15.665505278182081, -34.910404631139656, -25.482787624009728, 15.738331178380287, nan, -17.476927725856974, -9.097694116183385, 3.8025278182007014, -14.299861267611027]"
219,900000,-600000,100000,216.91599021224025,1251.269662268323,26012,-2.178877672119971,3361,928822.6426421207,-571612.2621685367,216,3452,2630,3345,3745,2503,4425,3235,2330,131,-21177.357357879286,-1521612.2621685367,7.435117208739168,1.268570994262042,-1.6327689163283101,0.1660738128540382,-4.183474662984194,-1.4083209402109513,-3.0818433129305327,-1.6878475236233983,-7.430890342863674,-25.3430169983415,26012,61070.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[2.030163925487865, -0.9331269492559547, 1.8627517055726326, -2.58580095437606, 5.959570869043982, -17.501806785392958, -1.1048086327756685, 2.3624219918128446, -5.279266700405234, -6.060296982350685, 2.338093473138214, 0.46075389658846866, -0.5657319961034573, -15.745864278055826, -6.312154926849826, -2.38482946027984, -1.1080006886692664, -7.011259010227407, 0.5020742270541628, -1.1386638591096554, 0.7627120350531335, -1.0545774805800805, -1.53537288617322, -6.894886108841675, -10.350745334694224, -4.9713460179167726, -1.1730439769825591, -2.251235644394351, 6.404094868756515, -16.552935947444457, -8.69277673001073, -6.881313419688383, -3.8233644716072317]"
220,900000,-500000,100000,27.62746084890772,230.0473593849246,5686,-2.864122425582334,443,953506.9697562867,-429776.41002891713,303,533,607,681,752,580,870,666,493,201,3506.9697562867077,-1379776.4100289172,9.322958128424352,-1.1327097171544227,-2.1410290726583177,-2.634395977543029,-0.501730329821358,-5.014921741635817,-4.627933797943753,-7.069411007203434,-2.7049867579809437,-10.243031904738443,5686,63141.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[7.705107404375832, -0.1121073844477299, 1.514628707951987, -12.824715008698698, -0.38239508697860536, 6.658050528547821, -15.96556988279286, -9.43553162807403, 2.613957850721289, -0.26945164824464884, 0.3620890909815919, -12.721607147740949, -0.788625675813958, 2.8448615770017347, -5.904625806937031, -5.2482665822758845, 2.027329267960253, -0.9502767867276294, -16.02235596568947, -13.107072845842907, -1.2880823323925807, 1.0444179068045532, -13.38884299944913, -9.443974544912754, 0.004024978199580067, -3.783604625084308, -3.4166523848511385, -25.0230770433032, -44.693861674474114, -24.544812567100234, -11.162303947125668, -2.2038828794609375, 15.906630387954387]"
221,900000,-400000,100000,4.326107468576694,19.600172394140536,211,-17.15754092997296,68,940233.9012784837,-390505.664600111,8,26,13,5,21,22,43,39,34,0,-9766.098721516319,-1340505.664600111,-34.9078329790043,-22.29795617506957,-16.470883063467298,26.576465796019146,-22.605911220244966,-31.826358063009593,-7.664753008602528,-7.590072668753773,-25.867389250965033,0.0,211,113629.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, -22.559482014747573, -18.756915118179677, -13.212365556917225, -44.847094781915224, nan, -16.470883063467298, nan, nan, 26.576465796019146, nan, nan, nan, nan, -18.132923798123194, -18.108621940345188, -29.898817638970854, 23.016618448594272, nan, nan, -44.01368617669934, 8.539615118221466, -10.026110396201886, -35.875520573184986, nan, 6.983530002089902, -16.69857433803107, nan, nan, nan, -6.315848105249461, -43.40090582343499, -23.469056977837226]"
222,900000,-300000,100000,7.199013467341856,104.06956881296355,528,1.2577540858119218,41,923953.1205914906,-242715.97536327597,4,46,162,34,63,59,39,29,81,11,-26046.879408509354,-1192715.975363276,63.54000180589105,12.334937649085274,1.8110153594823848,40.17155726110168,-0.6639445256631238,0.503454833999027,0.6612789519210006,-31.30607038852373,-0.32347296944660936,-81.47984311891973,528,126217.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, -19.377642787861078, 18.019923414539573, -0.5420505837073506, 3.9509258415551827, -70.16621634491776, 2.696002607807645, nan, nan, 11.874048579458888, 59.979813338251645, nan, -66.58385367854817, -3.204528118833064, 9.265707424172868, -13.551729377384358, 33.47058713528016, -5.906968923383002, 13.69275961958948, nan, 12.214531828291001, -12.397007750852557, 5.465036731390683, nan, -90.85718056449241, -70.79918183110219, -1.5997248587840558, nan, -2.456091871064583, 37.19817731225693, -33.14714047420421, -81.47984311891973]"
223,900000,-200000,100000,0.14393665790917395,1.8666962388571648,28,-37.904890758053206,3,941255.3793323488,-175779.21516134232,0,2,0,8,5,0,0,2,11,0,-8744.62066765118,-1125779.2151613424,0.0,-51.97049855655996,0.0,-34.50789187705027,-6.933883202904326,0.0,0.0,-103.87242692558902,-39.90168538456981,0.0,28,680000.0,,,
224,900000,0,100000,0.2554241987986529,9.279873791405965,6,-45.07329585737352,0,943126.7091140188,34703.1634875221,0,2,0,0,0,4,0,0,0,0,-6873.290885981172,-915296.836512478,0.0,-29.67085214084318,0.0,0.0,0.0,-52.774517715638694,0.0,0.0,0.0,0.0,6,1496958.0,,,
225,900000,200000,100000,1.7892986128284216,130.69304053206267,68289,-0.9120965907994015,3,972199.7703059621,290942.27359599766,1441,10295,9246,8708,5551,7802,8547,8392,4578,3729,22199.77030596207,-659057.7264040024,-0.5029244673536921,-1.607844412462176,-0.8869251479322875,-0.3517012006167645,-1.6421436097165814,-1.4688055270943274,-2.8078987085627936,-0.2565214038115483,0.5797748636187073,2.769434358959532,68289,3849980.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-0.7097084639178374, -2.568401645010447, -0.44265674926242043, -2.420920372883499, -1.9108560609978666, -0.8575820220922693, -0.5649432898268424, -1.1268238940504773, -1.5460505743301327, -1.1373448865519298, 1.6856595932380511, -4.503147511170118, -1.8759446181312904, -2.1388082687055716, 0.6815328012206845, 1.373514192168405, -2.471469089024146, -2.667796843917465, 3.301393777576725, 3.2754473429088, -4.1602265890956405, -2.1381421455548972, -1.1492397987629088, -1.326964512320944, -3.9394335801756357, -3.393902906497218, 4.153188167438602, 1.3708409274089006, -2.0653394381706147, 1.3893255082989984, -6.195567075399713, -0.1425435028457891, 2.812347837765887]"
